"","island","sitename","depthname","quad","species","colony","depth","allfates","fate_prior","fate_t","year","asize","psize","yearNext","asizeNext","psizeNext","survIPM","fateIPM","fec1","fec2","fec3","offspringNext","spcover","allcover","fuseLGname","fuseLGsize","twoyear","unknown","size","sizeNext","surv","rec1","rec2","rec3","stage","stageNext"
"102","Ma","HonN","03m",3,"PL","1",3,"S",NA,"S",1999,5.849166,11.343391,2000,6.524146,11.164496,1,"growth",0,NA,NA,NA,227.721514,237.230794,NA,NA,0,NA,1.76629908697797,1.87551006341701,1,1,1,1,"continuous","continuous"
"103","Ma","HonN","03m",3,"PL","2",3,"S",NA,"S",1999,3.909468,8.724227,2000,2.045289,6.215064,1,"growth",0,NA,NA,NA,227.721514,237.230794,NA,NA,0,NA,1.36340130335901,0.715539099803392,1,1,1,1,"continuous","continuous"
"104","Ma","HonN","03m",3,"PL","3",3,"S",NA,"S",1999,4.210197,8.753552,2000,5.641101,9.628062,1,"growth",0,NA,NA,NA,227.721514,237.230794,NA,NA,0,NA,1.43750943994868,1.73007925922439,1,1,1,1,"continuous","continuous"
"105","Ma","HonN","03m",3,"PL","4",3,"S",NA,"S",1999,8.543191,12.230862,2000,8.73046,12.414141,1,"growth",0,NA,NA,NA,227.721514,237.230794,NA,NA,0,NA,2.14513459140522,2.16681806033047,1,1,1,1,"continuous","continuous"
"106","Ma","HonN","03m",3,"PL","5",3,"S",NA,"S",1999,1.16031,5.493662,2000,2.310202,8.487585,1,"growth",0,NA,NA,NA,227.721514,237.230794,NA,NA,0,NA,0.148687210794967,0.837334966597979,1,1,1,1,"continuous","continuous"
"107","Ma","HonN","03m",3,"PL","6",3,"S",NA,"S",1999,22.062182,28.363203,2000,23.788978,24.993847,1,"growth",0,NA,NA,NA,227.721514,237.230794,NA,NA,0,NA,3.0938649209919,3.16922236416553,1,1,1,1,"continuous","continuous"
"108","Ma","HonN","03m",3,"PL","7",3,"D",NA,"D",1999,0.675386,3.47731,2000,NA,NA,0,"dead",NA,NA,NA,NA,227.721514,237.230794,NA,NA,0,NA,-0.392470899702718,NA,0,0,0,NA,"continuous","dead"
"109","Ma","HonN","03m",3,"PL","8",3,"S",NA,"S",1999,8.747435,13.318271,2000,4.982712,8.944438,1,"growth",0,NA,NA,NA,227.721514,237.230794,NA,NA,0,NA,2.16876051453761,1.60597432112086,1,1,1,1,"continuous","continuous"
"110","Ma","HonN","03m",3,"PL","9",3,"S",NA,"S",1999,14.280836,24.108911,2000,20.629494,22.220133,1,"growth",0,NA,NA,NA,227.721514,237.230794,NA,NA,0,NA,2.65891849861521,3.02672179939506,1,1,1,1,"continuous","continuous"
"111","Ma","HonN","03m",3,"PL","10",3,"S",NA,"S",1999,2.918318,7.382652,2000,1.553121,6.188833,1,"growth",0,NA,NA,NA,227.721514,237.230794,NA,NA,0,NA,1.07100742291541,0.440266454846824,1,1,1,1,"continuous","continuous"
"112","Ma","HonN","03m",3,"PL","11",3,"S",NA,"S",1999,7.283891,15.130823,2000,2.995861,7.170989,1,"growth",0,NA,NA,NA,227.721514,237.230794,NA,NA,0,NA,1.98566519744807,1.09723166938509,1,1,1,1,"continuous","continuous"
"113","Ma","HonN","03m",3,"PL","12",3,"S",NA,"S",1999,32.343332,34.685077,2000,29.476828,34.308268,1,"growth",0,NA,NA,NA,227.721514,237.230794,NA,NA,0,NA,3.47640787914473,3.38360446316024,1,1,1,1,"continuous","continuous"
"114","Ma","HonN","03m",3,"PL","13",3,"S",NA,"S",1999,8.415381,17.559249,2000,3.428293,8.506884,1,"growth",0,NA,NA,NA,227.721514,237.230794,NA,NA,0,NA,2.13006110291016,1.23206246966172,1,1,1,1,"continuous","continuous"
"115","Ma","HonN","03m",3,"PL","14",3,"S",NA,"S",1999,12.309813,16.198106,2000,13.458648,16.753521,1,"growth",0,NA,NA,NA,227.721514,237.230794,NA,NA,0,NA,2.51039674917927,2.59962187340634,1,1,1,1,"continuous","continuous"
"116","Ma","HonN","03m",3,"PL","15a",3,"I",NA,"I",1999,29.072911,29.588648,2000,1.925818,5.949696,NA,"fissSM",NA,1,1.925818,"clonal",227.721514,237.230794,NA,NA,0,1,3.36980684715625,0.655350812545347,NA,NA,NA,NA,"continuous","continuous"
"117","Ma","HonN","03m",3,"PL","15",3,"I",NA,"I",1999,29.072911,29.588648,2000,15.129941,16.790618,1,"fissLG",1,1,1.925818,NA,227.721514,237.230794,NA,NA,0,NA,3.36980684715625,2.71667562825532,1,1,1,1,"continuous","continuous"
"118","Ma","HonN","03m",3,"PL","16",3,"D",NA,"D",1999,6.771399,12.37215,2000,NA,NA,0,"dead",NA,NA,NA,NA,227.721514,237.230794,NA,NA,0,NA,1.91270771254757,NA,0,0,0,NA,"continuous","dead"
"119","Ma","HonN","03m",3,"PL","17",3,"U",NA,"U",1999,3.265408,13.085146,2000,7.179937,22.629645,1,"fuseLG",0,NA,NA,NA,227.721514,237.230794,NA,NA,0,NA,1.18338471663649,1.97129060864838,1,1,1,1,"dead","continuous"
"120","Ma","HonN","03m",3,"PL","18",3,"U",NA,"U",1999,1.258047,6.091138,2000,7.179937,22.629645,0,"fuseSM",0,NA,NA,NA,227.721514,237.230794,"17",3.265408,0,NA,0.22956051847065,1.97129060864838,0,NA,NA,NA,"continuous","dead"
"121","Ma","HonN","03m",3,"PL","19",3,"S",NA,"S",1999,2.13893,9.445812,2000,3.321808,9.863887,1,"growth",0,NA,NA,NA,227.721514,237.230794,NA,NA,0,NA,0.760305703992078,1.20050921301269,1,1,1,1,"continuous","continuous"
"122","Ma","HonN","03m",3,"PL","20",3,"D",NA,"D",1999,6.715013,17.217108,2000,NA,NA,0,"dead",NA,NA,NA,NA,227.721514,237.230794,NA,NA,0,NA,1.90434576593759,NA,0,0,0,NA,"continuous","dead"
"123","Ma","HonN","03m",3,"PL","21",3,"D",NA,"D",1999,0.93727,3.991843,2000,NA,NA,0,"dead",NA,NA,NA,NA,227.721514,237.230794,NA,NA,0,NA,-0.0647838845700497,NA,0,0,0,NA,"continuous","dead"
"124","Ma","HonN","03m",3,"PL","22",3,"S",NA,"S",1999,7.470593,13.10085,2000,6.972161,11.972965,1,"growth",0,NA,NA,NA,227.721514,237.230794,NA,NA,0,NA,2.01097438019745,1.94192521976063,1,1,1,1,"continuous","continuous"
"125","Ma","HonN","03m",3,"PL","23",3,"S",NA,"S",1999,13.926228,24.060629,2000,3.834754,10.073171,1,"growth",0,NA,NA,NA,227.721514,237.230794,NA,NA,0,NA,2.63377396863967,1.34410528673831,1,1,1,1,"continuous","continuous"
"126","Ma","HonN","03m",3,"PL","24",3,"D",NA,"D",1999,4.395646,15.778664,2000,NA,NA,0,"dead",NA,NA,NA,NA,227.721514,237.230794,NA,NA,0,NA,1.48061450554634,NA,0,0,0,NA,"continuous","dead"
"127","Ma","HonN","03m",3,"PL","25",3,"S",NA,"S",1999,0.32203,2.185796,2000,0.560993,2.76647,1,"growth",0,NA,NA,NA,227.721514,237.230794,NA,NA,0,NA,-1.13311057007571,-0.578046851255648,1,1,1,1,"continuous","continuous"
"128","Ma","HonN","03m",3,"PL","26",3,"S",NA,"S",1999,2.751664,6.937137,2000,4.072397,8.445366,1,"growth",0,NA,NA,NA,227.721514,237.230794,NA,NA,0,NA,1.01220581959388,1.40423176958429,1,1,1,1,"continuous","continuous"
"129","Ma","HonN","03m",3,"PL","27",3,"S",NA,"S",1999,2.672723,6.528063,2000,2.734843,6.870646,1,"growth",0,NA,NA,NA,227.721514,237.230794,NA,NA,0,NA,0.983097802905532,1.00607403020433,1,1,1,1,"continuous","continuous"
"130","Ma","HonN","03m",3,"PL","28",3,"S",NA,"S",1999,2.819328,8.337667,2000,3.176366,8.626607,1,"growth",0,NA,NA,NA,227.721514,237.230794,NA,NA,0,NA,1.03649855868023,1.15573777604006,1,1,1,1,"continuous","continuous"
"131","Ma","HonN","03m",3,"PL","29",3,"D",NA,"D",1999,0.976114,3.884911,2000,NA,NA,0,"dead",NA,NA,NA,NA,227.721514,237.230794,NA,NA,0,NA,-0.0241758961113278,NA,0,0,0,NA,"continuous","dead"
"132","Ma","HonN","03m",3,"PL","30",3,"D",NA,"D",1999,0.610228,3.116518,2000,NA,NA,0,"dead",NA,NA,NA,NA,227.721514,237.230794,NA,NA,0,NA,-0.493922621157766,NA,0,0,0,NA,"continuous","dead"
"133","Ma","HonN","03m",3,"PL","31",3,"S",NA,"S",1999,0.875871,3.907121,2000,0.5545,3.707029,1,"growth",0,NA,NA,NA,227.721514,237.230794,NA,NA,0,NA,-0.132536459163577,-0.589688472191715,1,1,1,1,"continuous","continuous"
"134","Ma","HonN","03m",3,"PL","32",3,"S",NA,"S",1999,0.646566,3.449764,2000,2.34916,7.760242,1,"growth",0,NA,NA,NA,227.721514,237.230794,NA,NA,0,NA,-0.436079997813814,0.854057817448219,1,1,1,1,"continuous","continuous"
"135","Ma","HonN","03m",3,"PL","33",3,"S",NA,"S",1999,0.179184,1.63335,2000,0.161026,1.548489,1,"growth",0,NA,NA,NA,227.721514,237.230794,NA,NA,0,NA,-1.7193420681418,-1.82618943635266,1,1,1,1,"continuous","continuous"
"136","Ma","HonN","03m",3,"PL","34",3,"S",NA,"S",1999,0.265643,2.066718,2000,0.911614,3.828253,1,"growth",0,NA,NA,NA,227.721514,237.230794,NA,NA,0,NA,-1.3256019768935,-0.0925386241155466,1,1,1,1,"continuous","continuous"
"137","Ma","HonN","03m",3,"PL","35",3,"S",NA,"S",1999,6.941812,11.248606,2000,13.478127,15.281658,1,"growth",0,NA,NA,NA,227.721514,237.230794,NA,NA,0,NA,1.93756283554018,2.60106814924265,1,1,1,1,"continuous","continuous"
"138","Ma","HonN","03m",3,"PL","36",3,"R",NA,"R",1999,NA,NA,2000,1.071342,4.757946,NA,"recruit",NA,NA,NA,"sexual",227.721514,237.230794,NA,NA,0,NA,NA,0.0689120682224556,NA,NA,NA,NA,"seedbank","continuous"
"139","Ma","HonN","03m",3,"PL","37",3,"R",NA,"R",1999,NA,NA,2000,0.61034,3.884338,NA,"recruit",NA,NA,NA,"sexual",227.721514,237.230794,NA,NA,0,NA,NA,-0.493739100042491,NA,NA,NA,NA,"seedbank","continuous"
"140","Ma","HonN","03m",3,"MC","1",3,"S",NA,"S",1999,7.07714,20.108784,2000,3.912669,10.918426,1,"growth",0,NA,NA,NA,9.50928,237.230794,NA,NA,0,NA,1.95686987129165,1.36421974982158,1,1,1,1,"continuous","continuous"
"141","Ma","HonN","03m",3,"MC","2",3,"S",NA,"S",1999,1.047537,4.32331,2000,2.532262,8.325953,1,"growth",0,NA,NA,NA,9.50928,237.230794,NA,NA,0,NA,0.0464416943860457,0.929112974442136,1,1,1,1,"continuous","continuous"
"142","Ma","HonN","03m",3,"MC","5",3,"R",NA,"R",1999,NA,NA,2000,0.47139,3.162117,NA,"recruit",NA,NA,NA,"sexual",9.50928,237.230794,NA,NA,0,NA,NA,-0.752069502111987,NA,NA,NA,NA,"seedbank","continuous"
"143","Ma","HonN","03m",3,"MC","6",3,"R",NA,"R",1999,NA,NA,2000,1.427157,6.246729,NA,"recruit",NA,NA,NA,"sexual",9.50928,237.230794,NA,NA,0,NA,NA,0.355684353465956,NA,NA,NA,NA,"seedbank","continuous"
"144","Ma","HonN","03m",3,"MC","3",3,"S",NA,"S",1999,0.645313,4.621895,2000,1.705056,8.974602,1,"growth",0,NA,NA,NA,9.50928,237.230794,NA,NA,0,NA,-0.438019808574583,0.533597954770889,1,1,1,1,"continuous","continuous"
"145","Ma","HonN","03m",3,"MC","4",3,"D",NA,"D",1999,0.73929,4.16276,2000,NA,NA,0,"dead",NA,NA,NA,NA,9.50928,237.230794,NA,NA,0,NA,-0.302065012819234,NA,0,0,0,NA,"continuous","dead"
"146","Ma","HonN","03m",4,"MC","1",3,"S",NA,"S",1999,8.577925,13.353634,2000,13.518792,18.762591,1,"growth",0,NA,NA,NA,40.977392,185.229351,NA,NA,0,NA,2.14919204275966,2.60408071751052,1,1,1,1,"continuous","continuous"
"147","Ma","HonN","03m",4,"MC","2",3,"S",NA,"S",1999,4.931855,11.643716,2000,5.437099,12.520949,1,"growth",0,NA,NA,NA,40.977392,185.229351,NA,NA,0,NA,1.59571518503212,1.69324564656891,1,1,1,1,"continuous","continuous"
"148","Ma","HonN","03m",4,"MC","3",3,"U",NA,"U",1999,0.309583,2.413411,2000,16.526349,29.768737,0,"fuseSM",0,NA,NA,NA,40.977392,185.229351,"4",18.024716,0,NA,-1.17252904833487,2.80495601629393,0,NA,NA,NA,"continuous","dead"
"149","Ma","HonN","03m",4,"MC","04a",3,"I",NA,"I",1999,18.024716,42.354191,2000,1.944893,6.766091,NA,"fissSM",NA,1,1.944893,"clonal",40.977392,185.229351,NA,NA,0,1,2.8917439271523,0.665206962703677,NA,NA,NA,NA,"continuous","continuous"
"151","Ma","HonN","03m",4,"MC","5",3,"S",NA,"S",1999,0.941176,4.885604,2000,0.840269,3.957369,1,"growth",0,NA,NA,NA,40.977392,185.229351,NA,NA,0,NA,-0.0606251218165598,-0.174033200314814,1,1,1,1,"continuous","continuous"
"152","Ma","HonN","03m",4,"MC","6",3,"S",NA,"S",1999,0.369465,2.857553,2000,0.564376,3.448637,1,"growth",0,NA,NA,NA,40.977392,185.229351,NA,NA,0,NA,-0.995699265678455,-0.572034582940918,1,1,1,1,"continuous","continuous"
"153","Ma","HonN","03m",4,"MC","7",3,"S",NA,"S",1999,1.430407,6.935035,2000,1.549411,8.502337,1,"growth",0,NA,NA,NA,40.977392,185.229351,NA,NA,0,NA,0.357959019161156,0.437874858712859,1,1,1,1,"continuous","continuous"
"154","Ma","HonN","03m",4,"MC","8",3,"R",NA,"R",1999,NA,NA,2000,2.494583,7.020318,NA,"recruit",NA,NA,NA,"sexual",40.977392,185.229351,NA,NA,0,NA,NA,0.914121580966457,NA,NA,NA,NA,"seedbank","continuous"
"155","Ma","HonN","03m",4,"MC","11",3,"D",NA,"D",1999,3.808771,11.725565,2000,NA,NA,0,"dead",NA,NA,NA,NA,40.977392,185.229351,NA,NA,0,NA,1.33730656492254,NA,0,0,0,NA,"continuous","dead"
"156","Ma","HonN","03m",4,"MC","12",3,"S",NA,"S",1999,1.717393,6.795803,2000,0.395483,3.015796,1,"growth",0,NA,NA,NA,40.977392,185.229351,NA,NA,0,NA,0.540807443319211,-0.927647476263356,1,1,1,1,"continuous","continuous"
"157","Ma","HonN","03m",4,"MC","13",3,"R",NA,"R",1999,NA,NA,2000,0.921044,4.051954,NA,"recruit",NA,NA,NA,"sexual",40.977392,185.229351,NA,NA,0,NA,NA,-0.0822474697094557,NA,NA,NA,NA,"seedbank","continuous"
"158","Ma","HonN","03m",4,"MF","1",3,"S",NA,"S",1999,3.208813,11.946936,2000,0.722779,3.952486,1,"growth",0,NA,NA,NA,13.561753,185.229351,NA,NA,0,NA,1.16590108682426,-0.324651774366263,1,1,1,1,"continuous","continuous"
"159","Ma","HonN","03m",4,"MF","2",3,"S",NA,"S",1999,0.153661,1.683761,2000,0.208756,1.879891,1,"growth",0,NA,NA,NA,13.561753,185.229351,NA,NA,0,NA,-1.8730064016893,-1.56658917314926,1,1,1,1,"continuous","continuous"
"160","Ma","HonN","03m",4,"MF","3",3,"S",NA,"S",1999,2.553492,12.492907,2000,0.550738,3.254305,1,"growth",0,NA,NA,NA,13.561753,185.229351,NA,NA,0,NA,0.937461834145886,-0.596496082007325,1,1,1,1,"continuous","continuous"
"161","Ma","HonN","03m",4,"MF","4",3,"D",NA,"D",1999,3.002048,9.228905,2000,NA,NA,0,"dead",NA,NA,NA,NA,13.561753,185.229351,NA,NA,0,NA,1.09929472242388,NA,0,0,0,NA,"continuous","dead"
"162","Ma","HonN","03m",4,"MF","5",3,"S",NA,"S",1999,1.877833,6.667816,2000,1.86202,6.344364,1,"growth",0,NA,NA,NA,13.561753,185.229351,NA,NA,0,NA,0.630118452444417,0.62166191993575,1,1,1,1,"continuous","continuous"
"163","Ma","HonN","03m",4,"MF","6",3,"S",NA,"S",1999,2.765906,8.056512,2000,7.197364,12.458079,1,"growth",0,NA,NA,NA,13.561753,185.229351,NA,NA,0,NA,1.01736824857254,1.97371484787586,1,1,1,1,"continuous","continuous"
"164","Ma","HonN","03m",4,"MP","1",3,"U",NA,"U",1999,2.264247,12.863935,2000,9.897556,19.657011,1,"fuseLG",0,NA,NA,NA,3.287903,185.229351,NA,NA,0,NA,0.817242253330009,2.29228785797659,1,1,1,1,"dead","continuous"
"165","Ma","HonN","03m",4,"MP","2",3,"U",NA,"U",1999,0.816891,4.307009,2000,9.897556,19.657011,0,"fuseSM",0,NA,NA,NA,3.287903,185.229351,"1",2.264247,0,NA,-0.202249607955378,2.29228785797659,0,NA,NA,NA,"continuous","dead"
"166","Ma","HonN","03m",4,"MP","3",3,"U",NA,"U",1999,0.206765,1.752677,2000,9.897556,19.657011,0,"fuseSM",0,NA,NA,NA,3.287903,185.229351,"1",2.264247,0,NA,-1.57617239631949,2.29228785797659,0,NA,NA,NA,"continuous","dead"
"167","Ma","HonN","03m",4,"PC","1",3,"R",NA,"R",1999,NA,NA,2000,1.020702,4.248193,NA,"recruit",NA,NA,NA,"sexual",0,185.229351,NA,NA,0,NA,NA,0.0204906258649962,NA,NA,NA,NA,"seedbank","continuous"
"168","Ma","HonN","03m",4,"PL","1",3,"S",NA,"S",1999,25.627569,27.51428,2000,29.7661,36.784171,1,"growth",0,NA,NA,NA,54.05607,185.229351,NA,NA,0,NA,3.24366868609205,3.39337016207905,1,1,1,1,"continuous","continuous"
"169","Ma","HonN","03m",4,"PL","2",3,"S",NA,"S",1999,8.857002,14.9443,2000,8.229605,12.832653,1,"growth",0,NA,NA,NA,54.05607,185.229351,NA,NA,0,NA,2.18120833263751,2.10773801839744,1,1,1,1,"continuous","continuous"
"170","Ma","HonN","03m",4,"PL","3",3,"S",NA,"S",1999,12.248852,17.004686,2000,12.903014,15.36599,1,"growth",0,NA,NA,NA,54.05607,185.229351,NA,NA,0,NA,2.50543221831356,2.55746092748811,1,1,1,1,"continuous","continuous"
"171","Ma","HonN","03m",4,"PL","4",3,"D",NA,"D",1999,0.24518,2.046052,2000,NA,NA,0,"dead",NA,NA,NA,NA,54.05607,185.229351,NA,NA,0,NA,-1.40576264431529,NA,0,0,0,NA,"continuous","dead"
"172","Ma","HonN","03m",4,"PL","5",3,"D",NA,"D",1999,0.190947,1.770678,2000,NA,NA,0,"dead",NA,NA,NA,NA,54.05607,185.229351,NA,NA,0,NA,-1.65575937635312,NA,0,0,0,NA,"continuous","dead"
"173","Ma","HonN","03m",4,"PL","6",3,"S",NA,"S",1999,6.162277,13.171643,2000,6.058123,12.036073,1,"growth",0,NA,NA,NA,54.05607,185.229351,NA,NA,0,NA,1.81844635210148,1.80140001612953,1,1,1,1,"continuous","continuous"
"174","Ma","HonN","03m",4,"PL","7",3,"S",NA,"S",1999,0.724243,3.433059,2000,0.571719,3.538618,1,"growth",0,NA,NA,NA,54.05607,185.229351,NA,NA,0,NA,-0.322628307550252,-0.559107667050707,1,1,1,1,"continuous","continuous"
"175","Ma","HonN","03m",4,"PM","1",3,"S",NA,"S",1999,73.346233,52.768712,2000,79.56649,51.515409,1,"growth",0,NA,NA,NA,73.346233,185.229351,NA,NA,0,NA,4.29519114676032,4.37659302431392,1,1,1,1,"continuous","continuous"
"176","Ma","HonN","03m",5,"PL","1",3,"S",NA,"S",1999,35.98155,38.460971,2000,34.80595,44.70701,1,"growth",0,NA,NA,NA,361.183821,462.666768,NA,NA,0,NA,3.5830063070831,3.54978834917702,1,1,1,1,"continuous","continuous"
"177","Ma","HonN","03m",5,"PL","2",3,"S",NA,"S",1999,1.254594,5.291301,2000,0.626777,3.322012,1,"growth",0,NA,NA,NA,361.183821,462.666768,NA,NA,0,NA,0.226812014268305,-0.467164463493882,1,1,1,1,"continuous","continuous"
"178","Ma","HonN","03m",5,"PL","03a",3,"I",NA,"I",1999,22.138677,27.846359,2000,2.854876,7.701154,NA,"fissSM",NA,3,3.933884,"clonal",361.183821,462.666768,NA,NA,0,3,3.09732616939746,1.04902840959032,NA,NA,NA,NA,"continuous","continuous"
"179","Ma","HonN","03m",5,"PL","03b",3,"I",NA,"I",1999,22.138677,27.846359,2000,0.637355,4.6594,NA,"fissSM",NA,3,3.933884,"clonal",361.183821,462.666768,NA,NA,0,3,3.09732616939746,-0.450428478800845,NA,NA,NA,NA,"continuous","continuous"
"180","Ma","HonN","03m",5,"PL","03c",3,"I",NA,"I",1999,22.138677,27.846359,2000,0.441653,3.293715,NA,"fissSM",NA,3,3.933884,"clonal",361.183821,462.666768,NA,NA,0,3,3.09732616939746,-0.817230773104907,NA,NA,NA,NA,"continuous","continuous"
"181","Ma","HonN","03m",5,"PL","3",3,"I",NA,"I",1999,22.138677,27.846359,2000,5.166281,13.683324,1,"fissLG",1,3,3.933884,NA,361.183821,462.666768,NA,NA,0,NA,3.09732616939746,1.64215308730971,1,1,1,1,"continuous","continuous"
"182","Ma","HonN","03m",5,"PL","4",3,"S",NA,"S",1999,1.756673,6.168581,2000,2.677686,7.321385,1,"growth",0,NA,NA,NA,361.183821,462.666768,NA,NA,0,NA,0.563421679191755,0.984952988714107,1,1,1,1,"continuous","continuous"
"183","Ma","HonN","03m",5,"PL","5",3,"D",NA,"D",1999,0.240756,2.268285,2000,NA,NA,0,"dead",NA,NA,NA,NA,361.183821,462.666768,NA,NA,0,NA,-1.42397130649607,NA,0,0,0,NA,"continuous","dead"
"184","Ma","HonN","03m",5,"PL","6",3,"S",NA,"S",1999,1.570359,4.923399,2000,1.99405,5.844025,1,"growth",0,NA,NA,NA,361.183821,462.666768,NA,NA,0,NA,0.451304255641332,0.690167746450945,1,1,1,1,"continuous","continuous"
"185","Ma","HonN","03m",5,"PL","7",3,"S",NA,"S",1999,9.935123,16.779997,2000,3.941818,11.480205,1,"growth",0,NA,NA,NA,361.183821,462.666768,NA,NA,0,NA,2.29607625640022,1.37164203820756,1,1,1,1,"continuous","continuous"
"186","Ma","HonN","03m",5,"PL","8",3,"S",NA,"S",1999,1.122722,4.633203,2000,0.781488,3.625399,1,"growth",0,NA,NA,NA,361.183821,462.666768,NA,NA,0,NA,0.115756093908312,-0.246555484324869,1,1,1,1,"continuous","continuous"
"187","Ma","HonN","03m",5,"PL","9",3,"S",NA,"S",1999,6.012854,10.852722,2000,7.063802,11.01403,1,"growth",0,NA,NA,NA,361.183821,462.666768,NA,NA,0,NA,1.79389951103755,1.95498343346375,1,1,1,1,"continuous","continuous"
"188","Ma","HonN","03m",5,"PL","10",3,"S",NA,"S",1999,2.154707,6.709972,2000,0.915041,4.267467,1,"growth",0,NA,NA,NA,361.183821,462.666768,NA,NA,0,NA,0.767654751434891,-0.0887864059673281,1,1,1,1,"continuous","continuous"
"189","Ma","HonN","03m",5,"PL","11",3,"S",NA,"S",1999,17.179584,28.13276,2000,6.277025,14.320223,1,"growth",0,NA,NA,NA,361.183821,462.666768,NA,NA,0,NA,2.84372170206038,1.83689614212179,1,1,1,1,"continuous","continuous"
"190","Ma","HonN","03m",5,"PL","12",3,"S",NA,"S",1999,2.269641,6.219519,2000,3.644298,8.011537,1,"growth",0,NA,NA,NA,361.183821,462.666768,NA,NA,0,NA,0.819621669206581,1.29316375431969,1,1,1,1,"continuous","continuous"
"191","Ma","HonN","03m",5,"PL","13",3,"S",NA,"S",1999,3.375425,8.948842,2000,3.834711,10.330874,1,"growth",0,NA,NA,NA,361.183821,462.666768,NA,NA,0,NA,1.21652124232242,1.34409407343986,1,1,1,1,"continuous","continuous"
"192","Ma","HonN","03m",5,"PL","14a",3,"I",NA,"I",1999,22.311682,28.13276,2000,4.764298,9.861044,NA,"fissSM",NA,2,8.45091,"clonal",361.183821,462.666768,NA,NA,0,2,3.1051103978034,1.56115020201364,NA,NA,NA,NA,"continuous","continuous"
"193","Ma","HonN","03m",5,"PL","14b",3,"I",NA,"I",1999,22.311682,28.13276,2000,3.686612,9.408861,NA,"fissSM",NA,2,8.45091,"clonal",361.183821,462.666768,NA,NA,0,2,3.1051103978034,1.30470787910638,NA,NA,NA,NA,"continuous","continuous"
"194","Ma","HonN","03m",5,"PL","14",3,"I",NA,"I",1999,22.311682,28.13276,2000,7.202645,16.285373,1,"fissLG",1,2,8.45091,NA,361.183821,462.666768,NA,NA,0,NA,3.1051103978034,1.97444831967255,1,1,1,1,"continuous","continuous"
"195","Ma","HonN","03m",5,"PL","15",3,"S",NA,"S",1999,4.956673,10.039763,2000,8.19438,12.589074,1,"growth",0,NA,NA,NA,361.183821,462.666768,NA,NA,0,NA,1.60073474954355,2.10344855344601,1,1,1,1,"continuous","continuous"
"196","Ma","HonN","03m",5,"PL","16",3,"S",NA,"S",1999,7.661853,16.964822,2000,6.801983,16.613716,1,"growth",0,NA,NA,NA,361.183821,462.666768,NA,NA,0,NA,2.03625386050318,1.91721418731696,1,1,1,1,"continuous","continuous"
"197","Ma","HonN","03m",5,"PL","17",3,"D",NA,"D",1999,4.90586,9.712612,2000,NA,NA,0,"dead",NA,NA,NA,NA,361.183821,462.666768,NA,NA,0,NA,1.59043040894319,NA,0,0,0,NA,"continuous","dead"
"198","Ma","HonN","03m",5,"PL","18",3,"S",NA,"S",1999,7.199698,12.490825,2000,5.738843,16.182208,1,"growth",0,NA,NA,NA,361.183821,462.666768,NA,NA,0,NA,1.97403908069787,1.74725762206968,1,1,1,1,"continuous","continuous"
"199","Ma","HonN","03m",5,"PL","19",3,"U",NA,"U",1999,26.875161,27.188261,2000,129.652893,102.004922,0,"fuseSM",0,NA,NA,NA,361.183821,462.666768,"20",74.923554,0,NA,3.29120247712756,4.86486082565782,0,NA,NA,NA,"continuous","dead"
"200","Ma","HonN","03m",5,"PL","20",3,"U",NA,"U",1999,74.923554,59.496382,2000,129.652893,102.004922,1,"fuseLG",0,NA,NA,NA,361.183821,462.666768,NA,NA,0,NA,4.31646831371719,4.86486082565782,1,1,1,1,"dead","continuous"
"201","Ma","HonN","03m",5,"PL","21",3,"S",NA,"S",1999,0.279471,2.286913,2000,1.560331,7.018625,1,"growth",0,NA,NA,NA,361.183821,462.666768,NA,NA,0,NA,-1.27485674847849,0.444897978241741,1,1,1,1,"continuous","continuous"
"202","Ma","HonN","03m",5,"PL","22",3,"U",NA,"U",1999,0.492401,2.919691,2000,129.652893,102.004922,0,"fuseSM",0,NA,NA,NA,361.183821,462.666768,"20",74.923554,0,NA,-0.708461853804689,4.86486082565782,0,NA,NA,NA,"continuous","dead"
"203","Ma","HonN","03m",5,"PL","23",3,"U",NA,"U",1999,5.126049,20.06819,2000,17.168926,27.988041,1,"fuseLG",0,NA,NA,NA,361.183821,462.666768,NA,NA,0,NA,1.63433518700661,2.84310112199201,1,1,1,1,"dead","continuous"
"204","Ma","HonN","03m",5,"PL","24",3,"U",NA,"U",1999,1.863138,5.245606,2000,17.168926,27.988041,0,"fuseSM",0,NA,NA,NA,361.183821,462.666768,"23",5.126049,0,NA,0.622262162950177,2.84310112199201,0,NA,NA,NA,"continuous","dead"
"205","Ma","HonN","03m",5,"PL","25",3,"U",NA,"U",1999,2.804386,10.219944,2000,129.652893,102.004922,0,"fuseSM",0,NA,NA,NA,361.183821,462.666768,"20",74.923554,0,NA,1.03118462018303,4.86486082565782,0,NA,NA,NA,"continuous","dead"
"206","Ma","HonN","03m",5,"PL","26",3,"U",NA,"U",1999,0.984802,4.039427,2000,129.652893,102.004922,0,"fuseSM",0,NA,NA,NA,361.183821,462.666768,"20",74.923554,0,NA,-0.0153146732447435,4.86486082565782,0,NA,NA,NA,"continuous","dead"
