Site	treat	PLOT	PLANT	size.06	size.07	fruit.06	fruit.07	esc.06	esc.07	ramet.06	ramet.07	stage.06	stage.07	cl.rep.06.07	ori.07	fam.count06	fam.count07
1	UH	13	86	25	43	1	0	1	NA	1	1	AR1	AR1	0	NA	2	2
1	UH	13	91	14	13	0	NA	NA	NA	0	0	S	S	0	NA	0	0
1	UH	13	92	17	24	0	0	NA	NA	1	1	SR	AR2	0	NA	5	5
1	UH	13	93	17	22	0	0	NA	NA	0	0	S	A	0	NA	0	0
1	UH	13	94	49	49	1	0	2	NA	0	0	A	A	0	NA	0	0
1	UH	13	96	28	47	1	0	1	NA	1	1	AR1	AR1	0	NA	3	4
1	UH	13	103	17	21	0	0	NA	NA	0	0	S	A	0	NA	0	0
1	UH	13	104	7	NA	0	0	NA	NA	0	NA	S	dead	0	NA	0	NA
1	UH	13	110	18	NA	0	0	NA	NA	1	NA	SR	dead	0	NA	2	NA
1	UH	13	111	16	19	0	0	NA	NA	0	0	S	S	0	NA	0	0
1	UH	13	247	NA	24	0	0	NA	NA	NA	0	NA	A	NA	0	NA	0
1	UH	14	114	28	24	0	0	NA	NA	0	0	A	A	0	NA	0	0
1	UH	14	115	25	26	0	0	NA	NA	1	1	AR1	AR1	1	NA	2	3
1	UH	14	115.1	NA	22	0	0	NA	NA	NA	1	NA	AR1	NA	1	NA	3
1	UH	14	116	32	27	1	0	2	NA	1	1	AR1	AR1	0	NA	2	3
1	UH	14	117	37	39	1	0	3	NA	0	0	A	A	0	NA	0	0
1	UH	14	118	11	11	0	0	NA	NA	0	0	S	S	0	NA	0	0
1	UH	14	119	11	13	0	0	NA	NA	0	0	S	S	0	NA	0	0
1	UH	14	120	26	30	0	0	NA	NA	0	0	A	A	0	NA	0	0
1	UH	14	122	29	22	0	0	NA	NA	1	1	AR1	AR1	0	NA	3	3
1	UH	14	123	33	35	0	0	NA	NA	1	1	AR1	AR1	0	NA	3	3
1	UH	14	124	9	9	0	0	NA	NA	1	1	SR	SR	0	NA	2	2
1	UH	14	125	10	12	0	0	NA	NA	1	1	SR	SR	0	NA	2	2
1	UH	14	127	12	25	0	0	NA	NA	0	0	S	A	0	NA	0	0
1	UH	14	128	24	34	0	0	NA	NA	1	1	AR1	AR2	0	NA	4	5
1	UH	14	129	37	50	1	0	1	NA	1	1	AR1	AR2	1	NA	4	5
1	UH	14	129.1	NA	33	0	0	NA	NA	NA	1	NA	AR2	NA	1	NA	5
1	UH	14	131	33	42	1	0	1	NA	0	0	A	A	0	NA	0	0
1	UH	14	133	47	57	1	0	2	NA	0	1	A	AR1	1	NA	0	2
1	UH	14	133.1	NA	55	0	0	NA	NA	NA	1	NA	AR1	NA	1	NA	2
1	UH	14	134	30	30	1	0	1	NA	0	1	A	AR1	1	NA	0	2
1	UH	14	134.1	NA	42	0	0	NA	NA	NA	1	NA	AR1	NA	1	NA	2
1	UH	14	139	11	11	0	0	NA	NA	0	0	S	S	0	NA	0	0
1	UH	14	140	15	19	0	0	NA	NA	1	1	SR	SR	0	NA	2	2
1	UH	14	141	10	16	0	0	NA	NA	0	0	S	S	0	NA	0	0
1	UH	14	142	11	13	0	0	NA	NA	1	1	SR	SR	0	NA	2	2
1	UH	14	143	16	16	0	0	NA	NA	0	0	S	S	0	NA	0	0
1	UH	14	144	12	10	0	0	NA	NA	1	1	SR	SR	0	NA	3	3
1	UH	14	145	15	16	0	0	NA	NA	1	1	SR	SR	0	NA	3	3
1	UH	14	148	12	19	0	0	NA	NA	1	1	SR	SR	0	NA	2	2
1	UH	14	149	17	15	0	0	NA	NA	1	1	SR	SR	0	NA	2	2
1	UH	14	245	16	18	0	0	NA	NA	1	1	SR	SR	0	NA	3	3
1	UH	14	246	33	35	0	0	NA	NA	1	1	AR1	AR1	0	NA	3	2
1	UH	15	151	14	23	0	0	NA	NA	0	0	S	A	0	NA	0	0
1	UH	15	154	34	40	0	0	NA	NA	1	1	AR1	AR1	0	NA	3	3
1	UH	15	155	39	38	0	0	NA	NA	0	0	A	A	0	NA	0	0
1	UH	15	156	28	31	0	0	NA	NA	0	0	A	A	0	NA	0	0
1	UH	15	158	26	27	1	0	1	NA	1	1	AR1	AR1	0	NA	2	2
1	UH	15	159	17	18	0	0	NA	NA	0	0	S	S	0	NA	0	0
1	UH	15	161	12	27	0	0	NA	NA	0	0	S	A	0	NA	0	0
1	UH	15	166	28	34	1	0	1	NA	0	0	A	A	0	NA	0	0
1	UH	15	167	29	24	0	0	NA	NA	0	0	A	A	0	NA	0	0
1	UH	15	168	24	25	0	0	NA	NA	0	0	A	A	0	NA	0	0
1	UH	15	170	32	22	1	0	3	NA	1	1	AR1	AR1	0	NA	2	2
1	UH	15	171	21	23	0	0	NA	NA	0	0	A	A	0	NA	0	0
1	UH	15	172	18	18	0	0	NA	NA	0	0	S	S	0	NA	0	0
1	UH	15	173	46	46	1	0	2	NA	0	0	A	A	0	NA	0	0
1	UH	15	175	27	35	0	0	NA	NA	0	0	A	A	0	NA	0	0
1	UH	15	179	23	22	0	0	NA	NA	1	1	AR1	AR1	0	NA	3	3
1	UH	15	184	14	17	0	0	NA	NA	1	1	SR	SR	0	NA	2	2
1	UH	15	185	17	23	0	0	NA	NA	0	0	S	A	0	NA	0	0
1	UH	15	188	12	16	0	0	NA	NA	0	0	S	S	0	NA	0	0
1	UH	15	191	31	32	1	0	1	NA	1	1	AR1	AR1	0	NA	3	2
1	UH	15	199	27	27	1	0	1	NA	1	1	AR1	AR1	0	NA	3	3
1	UH	15	205	40	35	1	0	1	NA	1	1	AR1	AR1	0	NA	3	3
1	UH	15	221	14	17	0	0	NA	NA	0	0	S	S	0	NA	0	0
1	H	16	1	51	30	0	0	NA	NA	1	1	AR1	AR1	0	NA	2	2
1	H	16	3	15	26	0	0	NA	NA	0	0	S	A	0	NA	0	0
1	H	16	4	56	46	1	0	2	NA	0	0	A	A	0	NA	0	0
1	H	16	5	50	46	0	0	NA	NA	0	0	A	A	0	NA	0	0
1	H	16	6	16	16	0	NA	NA	NA	1	1	SR	SR	0	NA	6	6
1	H	16	7	12	15	0	NA	NA	NA	1	1	SR	SR	0	NA	6	6
1	H	16	8	8	6	0	NA	NA	NA	1	1	SR	SR	0	NA	6	6
1	H	16	9	20	23	0	0	NA	NA	1	1	AR2	AR2	0	NA	6	6
1	H	16	10	10	12	0	NA	NA	NA	1	1	SR	SR	0	NA	6	6
1	H	16	11	23	24	0	0	NA	NA	1	1	AR1	AR1	0	NA	2	2
1	H	16	12	42	45	1	0	1	NA	1	1	AR1	AR1	0	NA	2	2
1	H	16	13	35	40	0	0	NA	NA	0	0	A	A	0	NA	0	0
1	H	16	14	53	50	1	0	1	NA	0	0	A	A	0	NA	0	0
1	H	16	17	64	50	1	0	3	NA	1	1	AR1	AR1	1	NA	3	4
1	H	16	17.1	NA	51	0	0	NA	NA	NA	1	NA	AR1	NA	1	NA	4
1	H	16	19	45	38	1	0	2	NA	1	1	AR1	AR1	0	NA	2	2
1	H	16	20	29	15	0	NA	NA	NA	1	1	AR2	SR	0	NA	5	6
1	H	16	21	32	31	1	0	1	NA	1	1	AR2	AR2	1	NA	5	6
1	H	16	21.1	NA	17	0	NA	NA	NA	NA	1	NA	SR	NA	1	NA	6
1	H	16	26	27	12	0	NA	NA	NA	1	1	AR1	SR	0	NA	3	3
1	H	16	28	27	35	0	0	NA	NA	0	0	A	A	0	NA	0	0
1	H	16	31	35	15	0	NA	NA	NA	1	1	AR1	SR	1	NA	2	2
1	H	16	31.1	NA	14	0	NA	NA	NA	NA	1	NA	SR	NA	1	NA	2
1	H	16	33	11	NA	0	NA	NA	NA	0	NA	S	dead	0	NA	0	NA
1	H	17	34	44	50	1	0	1	NA	0	0	A	A	0	NA	0	0
1	H	17	35	33	36	0	0	NA	NA	0	0	A	A	0	NA	0	0
1	H	17	36	60	47	0	0	NA	NA	0	0	A	A	0	NA	0	0
1	H	17	37	13	19	0	NA	NA	NA	0	0	S	S	0	NA	0	0
1	H	17	39	42	40	1	0	1	NA	1	1	AR1	AR1	0	NA	2	2
1	H	17	40	11	NA	0	NA	NA	NA	0	NA	S	dead	0	NA	0	NA
1	H	17	43	37	38	0	0	NA	NA	0	0	A	A	0	NA	0	0
1	H	17	44	14	14	0	NA	NA	NA	0	0	S	S	0	NA	0	0
1	H	17	48	48	38	1	0	1	NA	1	1	AR1	AR1	0	NA	3	3
1	H	17	50	41	27	1	0	1	NA	0	0	A	A	0	NA	0	0
1	H	17	53	42	44	0	0	NA	NA	0	0	A	A	0	NA	0	0
1	H	17	55	26	25	0	0	NA	NA	0	0	A	A	0	NA	0	0
1	H	17	60	20	25	0	0	NA	NA	0	0	A	A	0	NA	0	0
1	H	17	63	37	37	0	0	NA	NA	1	1	AR1	AR1	0	NA	2	2
1	H	17	65	37	39	1	0	1	NA	0	0	A	A	0	NA	0	0
1	H	17	66	22	21	0	0	NA	NA	0	0	A	A	0	NA	0	0
1	H	17	67	27	30	0	0	NA	NA	0	0	A	A	0	NA	0	0
1	H	17	69	32	35	0	0	NA	NA	0	0	A	A	0	NA	0	0
1	H	17	72	34	39	0	0	NA	NA	0	0	A	A	0	NA	0	0
1	H	17	73	31	31	0	0	NA	NA	0	0	A	A	0	NA	0	0
1	H	17	77	45	26	1	0	1	NA	1	1	AR2	AR2	0	NA	8	8
1	H	17	78	36	13	0	NA	NA	NA	1	1	AR2	SR	0	NA	8	8
1	H	17	79	33	24	0	0	NA	NA	1	1	AR2	AR2	0	NA	8	8
1	H	17	81	18	28	0	0	NA	NA	1	1	SR	AR2	0	NA	8	8
1	H	17	82	31	30	1	0	1	NA	1	1	AR2	AR2	0	NA	8	8
1	H	17	83	36	16	0	NA	NA	NA	0	0	A	S	0	NA	0	0
1	H	17	85	31	39	0	0	NA	NA	0	0	A	A	0	NA	0	0
1	H	17	86	44	48	0	0	NA	NA	0	0	A	A	0	NA	0	0
1	H	17	87	13	13	0	NA	NA	NA	0	0	S	S	0	NA	0	0
1	H	17	289	NA	49	0	0	NA	NA	NA	0	NA	A	NA	0	NA	0
1	H	18	89	53	36	1	0	1	NA	0	0	A	A	0	NA	0	0
1	H	18	90	25	13	0	0	NA	NA	0	0	A	S 	0	NA	0	0
1	H	18	98	34	39	1	0	1	NA	0	0	A	A	0	NA	0	0
1	H	18	99	47	34	1	0	2	NA	1	1	AR1	AR1	0	NA	3	4
1	H	18	102	19	20	0	NA	NA	NA	1	1	SR	AR1	0	NA	6	6
1	H	18	104	15	12	0	NA	NA	NA	1	1	SR	SR	0	NA	6	6
1	H	18	106	23	7	0	0	NA	NA	1	1	AR2	SR	0	NA	6	6
1	H	18	107	30	27	0	0	NA	NA	1	1	AR2	AR2	0	NA	6	6
1	H	18	110	18	15	0	NA	NA	NA	1	1	SR	SR	0	NA	3	3
1	H	18	115	42	30	1	0	1	NA	1	1	AR1	AR1	0	NA	2	2
1	H	18	121	57	57	1	0	1	NA	0	0	A	A	0	NA	0	0
1	H	18	125	39	29	1	0	1	NA	1	1	AR1	AR1	0	NA	2	2
1	H	18	126	24	12	0	0	NA	NA	1	1	AR1	SR	0	NA	2	2
1	H	18	127	45	20	1	0	1	NA	0	1	A	AR1	1	NA	0	2
1	H	18	127.1	NA	28	0	0	NA	NA	NA	1	NA	AR1	NA	1	NA	2
1	H	18	130	31	NA	0	NA	NA	NA	0	NA	A	dead	0	NA	0	NA
1	H	18	132	55	41	1	0	1	NA	0	0	A	A	0	NA	0	0
1	H	18	137	47	23	1	0	3	NA	0	1	A	AR1	1	NA	0	2
1	H	18	137.1	NA	29	0	0	NA	NA	NA	1	NA	AR1	NA	1	NA	2
1	H	19	138	22	43	0	0	NA	NA	0	0	A	A	0	NA	0	0
1	H	19	139	50	15	1	0	1	NA	0	0	A	S	0	NA	0	0
1	H	19	140	13	17	0	NA	NA	NA	0	0	S	S	0	NA	0	0
1	H	19	144	22	25	0	0	NA	NA	0	0	A	A	0	NA	0	0
1	H	19	148	NA	41	0	0	NA	NA	1	1	AR1	AR1	0	NA	2	2
1	H	19	149	38	24	0	0	NA	NA	1	1	AR1	AR1	0	NA	2	2
1	H	19	150	24	15	0	0	NA	NA	0	0	A	S	0	NA	0	0
1	H	19	151	47	41	1	0	1	NA	1	1	AR1	AR2	1	NA	4	6
1	H	19	151.1	NA	45	0	0	NA	NA	NA	1	NA	AR2	NA	1	NA	6
1	H	19	158	NA	41	0	0	NA	NA	0	0	A	A	0	NA	0	0
1	H	19	160	57	51	1	0	1	NA	0	0	A	A	0	NA	0	0
1	H	19	161	17	9	0	NA	NA	NA	0	0	S	S	0	NA	0	0
1	H	19	162	37	14	0	0	NA	NA	0	0	A	S	0	NA	0	0
1	H	19	163	31	27	0	0	NA	NA	1	1	AR1	AR1	0	NA	3	3
1	H	19	164	15	11	0	NA	NA	NA	1	1	SR	SR	0	NA	3	3
1	H	19	165	19	NA	0	NA	NA	NA	0	NA	S	dead	0	NA	0	NA
1	H	19	167	54	43	1	0	1	NA	1	1	AR2	AR2	1	NA	9	11
1	H	19	167.1	NA	39	0	0	NA	NA	NA	1	NA	AR2	NA	1	NA	11
1	H	19	168	52	43	1	0	2	NA	1	1	AR2	AR2	1	NA	9	11
1	H	19	168.1	NA	37	0	0	NA	NA	NA	1	NA	AR2	NA	1	NA	11
1	H	19	174	50	34	1	0	1	NA	1	1	AR2	AR2	0	NA	9	11
1	H	19	175	44	35	0	0	NA	NA	1	1	AR2	AR2	0	NA	9	11
1	H	19	177	60	43	1	0	2	NA	1	1	AR1	AR1	1	NA	2	3
1	H	19	177.1	NA	49	0	0	NA	NA	NA	1	NA	AR1	NA	1	NA	3
1	H	19	179	25	24	1	0	1	NA	0	0	A	A	0	NA	0	0
1	H	19	182	31	30	1	0	2	NA	0	1	A	AR1	1	NA	0	2
1	H	19	182.1	NA	28	0	0	NA	NA	NA	1	NA	AR1	NA	1	NA	2
1	H	19	183	49	27	1	0	1	NA	0	1	A	AR1	1	NA	0	3
1	H	19	183.1	NA	22	0	0	NA	NA	NA	1	NA	AR1	NA	1	NA	3
1	H	19	183.2	NA	28	0	0	NA	NA	NA	1	NA	AR1	NA	1	NA	3
1	H	19	184	32	23	1	0	1	NA	0	0	A	A	0	NA	0	0
1	H	19	187	39	24	0	0	NA	NA	0	0	A	A	0	NA	0	0
1	H	19	190	37	25	1	0	1	NA	1	1	AR1	AR1	0	NA	4	4
1	H	20	193	31	37	1	0	1	NA	1	1	AR1	AR1	0	NA	3	3
1	H	20	194	30	27	0	0	NA	NA	1	1	AR1	AR1	0	NA	3	3
1	H	20	196	26	21	1	0	1	NA	0	1	A	AR1	1	NA	0	2
1	H	20	196.1	NA	29	0	0	NA	NA	NA	1	NA	AR1	NA	1	NA	2
1	H	20	197	18	20	0	NA	NA	NA	0	0	S	A	0	NA	0	0
1	H	20	198	36	25	1	0	1	NA	0	0	A	A	0	NA	0	0
1	H	20	199	20	17	0	0	NA	NA	1	1	AR1	SR	0	NA	2	2
1	H	20	202	31	21	1	0	1	NA	1	1	AR1	AR1	0	NA	2	2
1	H	20	204	15	NA	0	NA	NA	NA	0	NA	S	dead	0	NA	0	NA
1	H	20	207	27	28	1	0	1	NA	0	0	A	A	0	NA	0	0
1	H	20	208	30	21	0	0	NA	NA	0	0	A	A	0	NA	0	0
1	H	20	211	32	24	0	0	NA	NA	1	1	AR1	AR1	0	NA	3	3
1	H	20	212	31	19	1	0	1	NA	0	1	A	SR	1	NA	0	2
1	H	20	212.1	NA	15	0	NA	NA	NA	NA	1	NA	SR	NA	1	NA	2
1	H	20	213	23	16	0	NA	NA	NA	0	0	A	S	0	NA	0	0
1	H	20	214	26	15	1	NA	1	NA	0	0	A	S	0	NA	0	0
1	H	20	216	23	12	0	NA	NA	NA	1	1	AR1	SR	0	NA	2	2
1	H	20	219	34	25	0	0	NA	NA	0	0	A	A	0	NA	0	0
1	H	20	220	41	27	0	0	NA	NA	0	0	A	A	0	NA	0	0
1	H	20	222	17	13	0	NA	NA	NA	0	0	S	S	0	NA	0	0
1	H	20	224	19	NA	0	NA	NA	NA	1	NA	SR	dead	0	NA	3	NA
1	H	20	225	16	11	0	NA	NA	NA	1	1	SR	SR	0	NA	3	2
1	H	20	226	19	8	0	NA	NA	NA	1	1	SR	SR	0	NA	3	2
1	H	20	230	53	38	0	0	NA	NA	0	0	A	A	0	NA	0	0
1	H	20	233	41	33	0	0	NA	NA	0	0	A	A	0	NA	0	0
1	H	20	234	49	59	1	0	1	NA	0	0	A	A	0	NA	0	0
1	H	20	241	34	30	1	0	1	NA	1	1	AR1	AR1	0	NA	2	2
1	H	20	293	NA	28	0	0	NA	NA	NA	0	NA	A	NA	0	NA	0
1	UH	21	5	34	NA	1	0	1	NA	0	1	A	AR1	1	NA	0	2
1	UH	21	6	22	NA	1	0	1	NA	1	1	AR1	AR1	0	NA	2	2
1	UH	21	7	24	NA	0	0	NA	NA	1	1	AR1	AR1	0	NA	2	2
1	UH	21	9	48	NA	1	0	4	NA	0	0	A	A	0	NA	0	0
1	UH	21	10	30	NA	1	0	1	NA	0	0	A	A	0	NA	0	0
1	UH	21	12	41	NA	1	0	1	NA	1	1	AR1	AR1	0	NA	2	2
1	UH	22	13	45	NA	1	0	3	NA	0	1	A	AR1	1	NA	0	2
1	UH	22	14	44	NA	1	0	2	NA	0	0	A	A	0	NA	0	0
1	UH	22	16	46	NA	1	0	6	NA	0	1	A	AR1	1	NA	0	2
1	UH	22	17	64	NA	1	0	4	NA	0	1	A	AR1	1	NA	0	2
1	UH	22	18	32	NA	1	0	1	NA	1	1	AR1	AR1	0	NA	2	2
1	UH	22	21	22	NA	0	0	NA	NA	0	0	A	A	0	NA	0	0
1	UH	22	22	37	NA	0	0	NA	NA	0	0	A	A	0	NA	0	0
1	UH	22	24	27	NA	0	0	NA	NA	1	0	AR1	A	0	NA	2	1
1	UH	22	25	35	NA	0	NA	NA	NA	1	NA	AR1	dead	0	NA	2	NA
1	UH	22	29	43	NA	0	0	NA	NA	0	0	A	A	0	NA	0	0
1	UH	22	31	28	NA	1	0	1	NA	1	1	AR2	AR2	0	NA	5	5
1	UH	22	32	14	10	0	NA	NA	NA	1	1	SR	SR	0	NA	5	5
1	UH	22	34	20	NA	0	0	NA	NA	1	1	AR2	AR2	0	NA	5	5
1	UH	22	36	38	NA	1	0	1	NA	0	1	A	AR1	1	NA	0	3
1	UH	22	37	43	NA	1	0	1	NA	0	0	A	A	0	NA	0	0
1	UH	23	41	26	NA	0	0	NA	NA	0	0	A	A	0	NA	0	0
1	UH	23	42	30	NA	0	0	NA	NA	0	0	A	A	0	NA	0	0
1	UH	23	43	39	NA	1	0	2	NA	0	0	A	A	0	NA	0	0
1	UH	23	47	24	NA	0	0	NA	NA	1	1	AR1	AR1	0	NA	2	2
1	UH	23	51	27	NA	0	0	NA	NA	0	0	A	A	0	NA	0	0
1	UH	23	53	20	NA	0	0	NA	NA	1	1	AR1	AR1	0	NA	2	2
1	UH	23	54	24	NA	1	0	1	NA	0	0	A	A	0	NA	0	0
1	UH	23	58	18	18	0	NA	NA	NA	0	0	S	S	0	NA	0	0
1	UH	23	59	10	12	0	NA	NA	NA	0	0	S	S	0	NA	0	0
1	UH	23	60	9	10	0	NA	NA	NA	0	0	S	S	0	NA	0	0
1	UH	23	61	15	16	0	NA	NA	NA	1	1	SR	SR	0	NA	2	2
1	UH	23	62	23	NA	0	0	NA	NA	1	1	AR1	AR1	0	NA	2	2
1	UH	23	64	27	NA	1	0	1	NA	0	0	A	A	0	NA	0	0
1	UH	23	66	15	16	0	NA	NA	NA	0	0	S	S	0	NA	0	0
1	UH	23	67	23	NA	0	0	NA	NA	1	1	AR1	AR1	0	NA	2	2
1	UH	23	68	24	NA	1	0	1	NA	1	1	AR1	AR1	0	NA	2	2
1	UH	23	69	22	NA	0	0	NA	NA	0	0	A	A	0	NA	0	0
1	UH	23	70	23	NA	0	0	NA	NA	0	0	A	A	0	NA	0	0
1	UH	23	74	28	NA	1	0	1	NA	0	0	A	A	0	NA	0	0
1	UH	23	75	24	NA	0	0	NA	NA	0	0	A	A	0	NA	0	0
1	UH	23	79	41	NA	1	0	2	NA	0	0	A	A	0	NA	0	0
1	UH	23	83	32	NA	1	0	1	NA	0	1	A	AR1	1	NA	0	4
1	UH	23	85	39	NA	1	0	1	NA	1	1	AR1	AR1	0	NA	2	2
1	UH	23	87	41	NA	1	0	1	NA	1	1	AR1	AR1	0	NA	2	2
1	UH	23	88	34	NA	0	0	NA	NA	1	1	AR1	AR1	0	NA	2	2
1	UH	24	56	47	NA	1	0	1	NA	1	1	AR2	AR2	0	NA	7	8
1	UH	24	90	41	NA	1	0	2	NA	0	1	A	AR1	1	NA	0	2
1	UH	24	91	32	NA	0	0	NA	NA	0	0	A	A	0	NA	0	0
1	UH	24	92	6	NA	0	NA	NA	NA	0	NA	S	dead	0	NA	0	NA
1	UH	24	93	12	NA	0	NA	NA	NA	1	NA	SR	dead	0	NA	2	NA
1	UH	24	94	13	11	0	NA	NA	NA	1	0	SR	S	0	NA	2	1
1	UH	24	99	44	NA	0	0	NA	NA	1	1	AR1	AR1	0	NA	2	2
1	UH	24	101	29	NA	1	0	1	NA	0	0	A	A	0	NA	0	0
1	UH	24	103	53	NA	1	0	1	NA	0	0	A	A	0	NA	0	0
1	UH	24	105	32	NA	1	0	1	NA	0	0	A	A	0	NA	0	0
1	UH	24	106	37	NA	1	0	1	NA	0	1	A	AR1	1	NA	0	2
1	UH	24	108	31	NA	1	0	2	NA	0	0	A	A	0	NA	0	0
1	UH	24	109	19	19	0	NA	NA	NA	0	0	S	S	0	NA	0	0
1	UH	24	110	18	NA	0	0	NA	NA	0	0	S	A	0	NA	0	0
1	UH	24	111	36	NA	1	0	2	NA	1	1	AR2	AR2	0	NA	7	8
1	UH	24	112	48	NA	1	0	1	NA	1	1	AR2	AR2	1	NA	7	8
1	UH	24	115	37	NA	1	0	2	NA	1	1	AR2	AR2	0	NA	7	8
1	UH	24	118	15	17	0	NA	NA	NA	0	0	S	S	0	NA	0	0
1	UH	24	120	16	16	0	NA	NA	NA	0	0	S	S	0	NA	0	0
1	UH	24	121	26	NA	0	0	NA	NA	0	0	A	A	0	NA	0	0
1	UH	24	122	12	16	0	NA	NA	NA	1	1	SR	SR	0	NA	4	3
1	UH	24	123	17	16	0	NA	NA	NA	1	1	SR	SR	0	NA	4	3
1	UH	24	124	17	NA	0	NA	NA	NA	1	NA	SR	dead	0	NA	4	NA
1	UH	24	125	16	19	0	NA	NA	NA	1	1	SR	SR	0	NA	4	3
1	UH	24	128	9	11	0	NA	NA	NA	0	0	S	S	0	NA	0	0
1	UH	25	129	25	NA	0	0	NA	NA	0	0	A	A	0	NA	0	0
1	UH	25	130	37	NA	1	0	1	NA	0	0	A	A	0	NA	0	0
1	UH	25	131	31	NA	0	0	NA	NA	0	0	A	A	0	NA	0	0
1	UH	25	132	27	NA	1	0	1	NA	0	0	A	A	0	NA	0	0
1	UH	25	133	21	NA	0	0	NA	NA	1	1	AR1	AR1	0	NA	3	3
1	UH	25	134	16	16	0	NA	NA	NA	1	1	SR	SR	0	NA	3	3
1	UH	25	135	15	19	0	NA	NA	NA	1	1	SR	SR	0	NA	3	3
1	UH	25	136	32	NA	1	0	1	NA	0	0	A	A	0	NA	0	0
1	UH	25	137	53	NA	0	1	NA	2	0	0	A	A	0	NA	0	0
1	UH	25	138	23	NA	0	0	NA	NA	0	0	A	A	0	NA	0	0
1	UH	25	140	42	NA	0	0	NA	NA	0	1	A	AR1	1	NA	0	2
1	UH	25	141	15	NA	0	NA	NA	NA	1	NA	SR	dead	0	NA	4	NA
1	UH	25	142	14	15	0	NA	NA	NA	1	1	SR	SR	0	NA	4	4
1	UH	25	143	18	19	0	NA	NA	NA	1	1	SR	SR	1	NA	4	4
1	UH	25	145	19	19	0	NA	NA	NA	1	0	SR	S	0	NA	2	1
1	UH	25	147	26	NA	0	0	NA	NA	1	0	AR1	A	0	NA	2	1
1	UH	25	148	16	NA	0	NA	NA	NA	1	NA	SR	dead	0	NA	2	NA
1	UH	25	150	30	NA	1	0	1	NA	0	0	A	A	0	NA	0	0
1	UH	25	152	20	NA	0	0	NA	NA	1	1	AR1	AR1	0	NA	2	2
1	UH	25	153	32	NA	1	0	1	NA	0	0	A	A	0	NA	0	0
1	UH	25	154	4	5	0	NA	NA	NA	1	1	SR	SR	0	NA	9	9
1	UH	25	168	16	15	0	NA	NA	NA	1	1	SR	SR	0	NA	2	2
1	UH	25	169	13	16	0	NA	NA	NA	1	1	SR	SR	0	NA	2	2
1	UH	25	171	17	19	0	NA	NA	NA	0	0	S	S	0	NA	0	0
1	UH	26	173	37	NA	0	0	NA	NA	1	1	AR1	AR2	1	NA	3	6
1	UH	26	174	39	NA	0	0	NA	NA	1	1	AR1	AR2	1	NA	3	6
1	UH	26	175	30	NA	1	0	3	NA	1	1	AR2	AR2	0	NA	7	7
1	UH	26	178	21	NA	0	0	NA	NA	1	1	AR2	AR2	0	NA	7	7
1	UH	26	179	18	NA	0	0	NA	NA	1	1	AR2	AR2	0	NA	7	7
1	UH	26	180	20	NA	1	0	1	NA	1	1	AR2	AR2	0	NA	7	7
1	UH	26	182	35	NA	1	0	2	NA	0	0	A	A	0	NA	0	0
1	UH	26	183	21	NA	0	0	NA	NA	1	1	AR1	AR2	0	NA	4	5
1	UH	26	185	40	NA	1	0	2	NA	1	1	AR1	AR2	0	NA	4	5
1	UH	26	193	24	NA	0	0	NA	NA	1	1	AR2	AR2	0	NA	8	11
1	UH	26	194	33	NA	1	0	1	NA	1	1	AR2	AR2	1	NA	8	11
1	UH	26	197	32	NA	1	0	3	NA	1	1	AR1	AR1	0	NA	2	3
2	UH	1	1	53	NA	1	0	5	NA	1	1	AR2	AR2	1	NA	8	10
2	UH	1	4	51	NA	1	0	6	NA	1	1	AR2	AR2	1	NA	8	10
2	UH	1	7	42	NA	0	0	NA	NA	1	1	AR2	AR2	0	NA	8	10
2	UH	1	9	39	NA	1	0	7	NA	1	1	AR1	AR1	1	NA	2	3
2	UH	1	10	34	NA	1	0	2	NA	1	1	AR1	AR1	0	NA	2	3
2	UH	1	13	37	NA	1	0	3	NA	1	1	AR1	AR1	0	NA	3	3
2	UH	1	14	51	NA	1	0	2	NA	1	1	AR2	AR2	1	NA	9	11
2	UH	1	15	41	NA	0	0	NA	NA	1	1	AR2	AR2	0	NA	9	11
2	UH	1	16	34	NA	1	0	1	NA	1	1	AR2	AR2	0	NA	9	11
2	UH	1	18	38	NA	0	0	NA	NA	1	1	AR2	AR2	0	NA	9	11
2	UH	1	20	35	NA	1	0	1	NA	1	1	AR2	AR2	0	NA	9	11
2	UH	1	22	39	NA	1	0	4	NA	1	1	AR2	AR2	1	NA	9	11
2	UH	1	23	31	NA	1	0	1	NA	1	1	AR2	AR2	0	NA	11	12
2	UH	1	24	30	NA	0	0	NA	NA	1	1	AR2	AR2	0	NA	11	12
2	UH	1	25	29	NA	0	NA	NA	NA	1	NA	AR2	dead	0	NA	11	NA
2	UH	1	30	24	NA	0	0	NA	NA	1	1	AR2	AR2	0	NA	11	12
2	UH	1	33	19	NA	0	0	NA	NA	1	1	SR	AR2	0	NA	11	12
2	UH	1	*185	14	17	0	NA	NA	NA	0	0	S	S	0	NA	0	0
2	UH	2	35	28	NA	1	0	2	NA	1	1	AR2	AR1	0	NA	5	2
2	UH	2	39	31	NA	1	0	1	NA	1	1	AR2	AR2	1	NA	16	12
2	UH	2	45	24	NA	0	NA	NA	NA	1	NA	AR2	dead	0	NA	16	NA
2	UH	2	47	28	NA	0	0	NA	NA	1	1	AR2	AR2	0	NA	16	12
2	UH	2	49	24	NA	0	0	NA	NA	1	1	AR2	AR2	0	NA	16	12
