Label,Site,Transect,Species,Area,Perim.,Major,Minor,Angle
Oluwalu_Transect1_19.tif:mp-1,Olowalu,1,M. patula,3.7,7.6,2.5,1.9,14.4
Oluwalu_Transect1_19.tif:mp-2,Olowalu,1,M. patula,4.3,9.6,2.8,1.9,127.3
Oluwalu_Transect1_19.tif:mp-3,Olowalu,1,M. patula,15.8,20.9,7.3,2.7,99.6
Oluwalu_Transect1_20.tif:mc,Olowalu,1,M. capitata,7.5,14.9,3.7,2.6,52.3
Oluwalu_Transect1_20.tif:mc-1,Olowalu,1,M. capitata,1.4,5.4,2,0.9,145
Oluwalu_Transect1_20.tif:mc-10,Olowalu,1,M. capitata,6.4,10.1,3.5,2.3,32.7
Oluwalu_Transect1_20.tif:mc-11,Olowalu,1,M. capitata,5.4,13.3,3.2,2.2,56.2
Oluwalu_Transect1_20.tif:mc-12,Olowalu,1,M. capitata,10.7,13.9,4.9,2.8,48.4
Oluwalu_Transect1_20.tif:mc-13,Olowalu,1,M. capitata,2.7,6.3,2.4,1.5,64.3
Oluwalu_Transect1_20.tif:mc-14,Olowalu,1,M. capitata,35.6,54.8,14,3.2,149.1
Oluwalu_Transect1_20.tif:mc-15,Olowalu,1,M. capitata,2.9,9.3,4,0.9,7.6
Oluwalu_Transect1_20.tif:mc-16,Olowalu,1,M. capitata,3.7,13.1,2.5,1.9,177.2
Oluwalu_Transect1_20.tif:mc-17,Olowalu,1,M. capitata,11.4,19.9,5.2,2.8,147.5
Oluwalu_Transect1_20.tif:mc-2,Olowalu,1,M. capitata,3.4,8.1,2.8,1.6,167.8
Oluwalu_Transect1_20.tif:mc-3,Olowalu,1,M. capitata,119,106.3,23.7,6.4,101.2
Oluwalu_Transect1_20.tif:mc-4,Olowalu,1,M. capitata,1.2,5.2,1.9,0.8,164.2
Oluwalu_Transect1_20.tif:mc-5,Olowalu,1,M. capitata,13.2,21.1,6.8,2.5,150.2
Oluwalu_Transect1_20.tif:mc-6,Olowalu,1,M. capitata,3.5,10.2,3.1,1.5,172.4
Oluwalu_Transect1_20.tif:mc-7,Olowalu,1,M. capitata,0.9,3.6,1.3,0.8,125.4
Oluwalu_Transect1_20.tif:mc-8,Olowalu,1,M. capitata,0.7,3.6,1.2,0.7,112.3
Oluwalu_Transect1_20.tif:mc-9,Olowalu,1,M. capitata,26.7,26.6,6.6,5.2,34.7
Oluwalu_Transect1_22.tif:mc,Olowalu,1,M. capitata,22.2,30.5,8.5,3.3,165.8
Oluwalu_Transect1_22.tif:mc-1,Olowalu,1,M. capitata,3.3,6.9,2.4,1.7,31.8
Oluwalu_Transect1_22.tif:mc-10,Olowalu,1,M. capitata,1.3,4.5,1.8,0.9,114.2
Oluwalu_Transect1_22.tif:mc-2,Olowalu,1,M. capitata,7.3,13.4,4.5,2.1,43.1
Oluwalu_Transect1_22.tif:mc-3,Olowalu,1,M. capitata,26.8,31,7.8,4.4,114.7
Oluwalu_Transect1_22.tif:mc-4,Olowalu,1,M. capitata,11.4,17,5.9,2.5,33.8
Oluwalu_Transect1_22.tif:mc-5,Olowalu,1,M. capitata,0.8,3.2,1.1,0.9,153.5
Oluwalu_Transect1_22.tif:mc-6,Olowalu,1,M. capitata,4.8,9,3.3,1.8,25.4
Oluwalu_Transect1_22.tif:mc-7,Olowalu,1,M. capitata,2.7,6.4,2.2,1.5,34.6
Oluwalu_Transect1_22.tif:mc-8,Olowalu,1,M. capitata,1.4,4.6,1.7,1,57.6
Oluwalu_Transect1_22.tif:mc-9,Olowalu,1,M. capitata,3.5,8.3,2.3,2,177.1
Oluwalu_Transect1_22.tif:pl,Olowalu,1,P. lobata,433.2,164.1,28.2,19.6,44.1
Oluwalu_Transect1_22.tif:pm,Olowalu,1,P. meandrina,144.9,80.1,19.4,9.5,40
Oluwalu_Transect1_23.tif:mc,Olowalu,1,M. capitata,23.3,25.4,7,4.2,163.6
Oluwalu_Transect1_23.tif:mc-1,Olowalu,1,M. capitata,2.7,6.7,2.7,1.3,157.7
Oluwalu_Transect1_23.tif:mc-2,Olowalu,1,M. capitata,2.5,6.3,2.4,1.3,117.5
Oluwalu_Transect1_23.tif:mc-3,Olowalu,1,M. capitata,2.3,6.7,2.4,1.2,11.7
Oluwalu_Transect1_23.tif:pl,Olowalu,1,P. lobata,1271.4,184.3,43.4,37.3,105.6
Oluwalu_Transect1_23.tif:pl-1,Olowalu,1,P. lobata,35.4,32.1,7.8,5.8,104.9
Oluwalu_Transect1_23.tif:pl-2,Olowalu,1,P. lobata,4.7,9.2,2.8,2.2,115.5
Oluwalu_Transect1_24-1.tif:mc,Olowalu,1,M. capitata,54,71.3,9.6,7.2,137.5
Oluwalu_Transect1_24-1.tif:mc-1,Olowalu,1,M. capitata,3.8,8.2,2.3,2.1,60.8
Oluwalu_Transect1_24-1.tif:mc-2,Olowalu,1,M. capitata,1.8,5.3,1.7,1.3,21.3
Oluwalu_Transect1_24-1.tif:mc-3,Olowalu,1,M. capitata,2.4,5.7,1.8,1.7,31.8
Oluwalu_Transect1_24-1.tif:mc-4,Olowalu,1,M. capitata,1.2,4,1.4,1.1,66.9
Oluwalu_Transect1_24-1.tif:mc-5,Olowalu,1,M. capitata,1.7,5,1.9,1.1,48.9
Oluwalu_Transect1_24-1.tif:mc-6,Olowalu,1,M. capitata,0.9,3.5,1.3,0.9,150
Oluwalu_Transect1_24-1.tif:mc-7,Olowalu,1,M. capitata,1.1,4.5,1.7,0.8,21.6
Oluwalu_Transect1_24-1.tif:mc-8,Olowalu,1,M. capitata,2.5,7.6,2.4,1.3,170
Oluwalu_Transect1_24-1.tif:mc-9,Olowalu,1,M. capitata,1.3,4.4,1.4,1.2,42.5
Oluwalu_Transect1_24-1.tif:mp,Olowalu,1,M. patula,4.7,8.1,3,2,98.3
Oluwalu_Transect1_24-1.tif:pl,Olowalu,1,P. lobata,448.1,118.5,24.9,23,149.1
Oluwalu_Transect1_24-1.tif:pl-1,Olowalu,1,P. lobata,105.2,46,12.3,10.9,21.1
Oluwalu_Transect1_24-1.tif:pl-10,Olowalu,1,P. lobata,6.1,10,3.3,2.4,90.9
Oluwalu_Transect1_24-1.tif:pl-11,Olowalu,1,P. lobata,9.4,12.2,3.8,3.2,43.4
Oluwalu_Transect1_24-1.tif:pl-2,Olowalu,1,P. lobata,377.9,146.4,30.7,15.7,137.3
Oluwalu_Transect1_24-1.tif:pl-3,Olowalu,1,P. lobata,53,36.9,11.3,6,50.9
Oluwalu_Transect1_24-1.tif:pl-4,Olowalu,1,P. lobata,130.8,70.3,16.9,9.9,147.8
Oluwalu_Transect1_24-1.tif:pl-5,Olowalu,1,P. lobata,672.4,147,40.2,21.3,50.7
Oluwalu_Transect1_24-1.tif:pl-6,Olowalu,1,P. lobata,9,13.5,5.7,2,52.3
Oluwalu_Transect1_24-1.tif:pl-7,Olowalu,1,P. lobata,42,28.5,7.6,7,66.6
Oluwalu_Transect1_24-1.tif:pl-8,Olowalu,1,P. lobata,34.7,26.8,8.8,5,90.2
Oluwalu_Transect1_24-1.tif:pl-9,Olowalu,1,P. lobata,9.3,14.5,6.4,1.8,156.2
Oluwalu_Transect1_24-1.tif:pm,Olowalu,1,P. meandrina,139.7,68.4,17.3,10.3,9.5
Olowalu_Transect2_25.tif:pb,Olowalu,2,P. brighami,17.7,23.4,5.8,3.9,50.3
Olowalu_Transect2_25.tif:pc,Olowalu,2,P. compressa,0.6,3.9,1.6,0.5,2.3
Olowalu_Transect2_25.tif:pc-1,Olowalu,2,P. compressa,8.7,15.6,4.6,2.4,61.4
Olowalu_Transect2_25.tif:pc-2,Olowalu,2,P. compressa,16.2,24.4,6.2,3.3,114.8
Olowalu_Transect2_25.tif:pc-3,Olowalu,2,P. compressa,80,64.2,12.3,8.3,51.5
Olowalu_Transect2_25.tif:pc-4,Olowalu,2,P. compressa,0.6,2.9,1,0.7,172.7
Olowalu_Transect2_25.tif:pc-5,Olowalu,2,P. compressa,1.1,4.3,1.3,1.1,93.1
Olowalu_Transect2_25.tif:pd,Olowalu,2,P. duerdeni,24.5,27.8,6.8,4.5,18.7
Olowalu_Transect2_25.tif:pd-1,Olowalu,2,P. duerdeni,2.3,5.7,2.1,1.4,123.5
Olowalu_Transect2_25.tif:pd-10,Olowalu,2,P. duerdeni,15.6,21.6,5.1,3.9,79
Olowalu_Transect2_25.tif:pd-11,Olowalu,2,P. duerdeni,15.5,23.4,7,2.8,129
Olowalu_Transect2_25.tif:pd-12,Olowalu,2,P. duerdeni,9.3,11.7,4,3,79
Olowalu_Transect2_25.tif:pd-13,Olowalu,2,P. duerdeni,11,29.8,5.5,2.6,52.8
Olowalu_Transect2_25.tif:pd-14,Olowalu,2,P. duerdeni,4.5,12.7,3.7,1.5,101.2
Olowalu_Transect2_25.tif:pd-15,Olowalu,2,P. duerdeni,2.8,7.5,2.4,1.5,162.9
Olowalu_Transect2_25.tif:pd-16,Olowalu,2,P. duerdeni,12.3,21.9,5.1,3.1,78.6
Olowalu_Transect2_25.tif:pd-17,Olowalu,2,P. duerdeni,4,8.4,3.2,1.6,75.9
Olowalu_Transect2_25.tif:pd-18,Olowalu,2,P. duerdeni,30.6,27.9,6.9,5.6,65.6
Olowalu_Transect2_25.tif:pd-2,Olowalu,2,P. duerdeni,12.3,14.1,4.4,3.6,132.1
Olowalu_Transect2_25.tif:pd-3,Olowalu,2,P. duerdeni,1.3,4.8,1.6,1,83.2
Olowalu_Transect2_25.tif:pd-4,Olowalu,2,P. duerdeni,13.1,15.9,5.4,3.1,169.7
Olowalu_Transect2_25.tif:pd-5,Olowalu,2,P. duerdeni,4,8.1,2.6,1.9,73.3
Olowalu_Transect2_25.tif:pd-6,Olowalu,2,P. duerdeni,1.1,4.3,1.4,1,131.6
Olowalu_Transect2_25.tif:pd-7,Olowalu,2,P. duerdeni,1.7,5.3,2.1,1,169.8
Olowalu_Transect2_25.tif:pd-8,Olowalu,2,P. duerdeni,7.7,18.7,5,1.9,172.5
Olowalu_Transect2_25.tif:pd-9,Olowalu,2,P. duerdeni,18.4,26,6.1,3.8,143.5
Olowalu_Transect2_25.tif:pm,Olowalu,2,P. meandrina,363,95.5,24,19.3,29.4
Olowalu_Transect2_25.tif:pm-1,Olowalu,2,P. meandrina,72.4,46.3,10.3,9,70.3
Olowalu_Transect2_23.tif:mp,Olowalu,2,M. patula,6.3,12.3,5.2,1.6,95.2
Olowalu_Transect2_23.tif:mp-1,Olowalu,2,M. patula,8.1,16.2,4,2.6,14.7
Olowalu_Transect2_23.tif:mp-10,Olowalu,2,M. patula,4.9,10.4,3.6,1.8,91.1
Olowalu_Transect2_23.tif:mp-11,Olowalu,2,M. patula,2.4,5.8,1.9,1.6,142
Olowalu_Transect2_23.tif:mp-12,Olowalu,2,M. patula,38.1,57.3,15.4,3.1,142.7
Olowalu_Transect2_23.tif:mp-13,Olowalu,2,M. patula,1.4,6.3,2.2,0.9,2.6
Olowalu_Transect2_23.tif:mp-14,Olowalu,2,M. patula,3,7.7,3,1.3,161.2
Olowalu_Transect2_23.tif:mp-15,Olowalu,2,M. patula,3.7,10.1,3.9,1.2,113.3
Olowalu_Transect2_23.tif:mp-16,Olowalu,2,M. patula,9.3,15,6.2,1.9,13.6
Olowalu_Transect2_23.tif:mp-17,Olowalu,2,M. patula,135.7,88.3,24.2,7.1,68.1
Olowalu_Transect2_23.tif:mp-18,Olowalu,2,M. patula,13.7,18.9,7.1,2.5,25.8
Olowalu_Transect2_23.tif:mp-19,Olowalu,2,M. patula,52.4,49.7,12.9,5.2,159.8
Olowalu_Transect2_23.tif:mp-2,Olowalu,2,M. patula,2.4,9.2,2,1.6,149
Olowalu_Transect2_23.tif:mp-20,Olowalu,2,M. patula,14.3,16.5,5.7,3.2,174.4
Olowalu_Transect2_23.tif:mp-21,Olowalu,2,M. patula,9.1,14.7,4.4,2.6,93.9
Olowalu_Transect2_23.tif:mp-22,Olowalu,2,M. patula,10,15.9,4.4,2.9,62.1
Olowalu_Transect2_23.tif:mp-23,Olowalu,2,M. patula,31.4,37.2,11.3,3.5,81
Olowalu_Transect2_23.tif:mp-24,Olowalu,2,M. patula,37.9,36,11.4,4.2,80.4
Olowalu_Transect2_23.tif:mp-25,Olowalu,2,M. patula,4.2,8.7,3.2,1.7,107.4
Olowalu_Transect2_23.tif:mp-26,Olowalu,2,M. patula,79.9,77.5,11.6,8.8,62.3
Olowalu_Transect2_23.tif:mp-27,Olowalu,2,M. patula,7.9,14.1,3.4,3,110.3
Olowalu_Transect2_23.tif:mp-3,Olowalu,2,M. patula,48.4,62.3,12.6,4.9,115.2
Olowalu_Transect2_23.tif:mp-4,Olowalu,2,M. patula,15.9,18.2,6.7,3,37.5
Olowalu_Transect2_23.tif:mp-5,Olowalu,2,M. patula,5.6,10.9,3.4,2.1,103.8
Olowalu_Transect2_23.tif:mp-6,Olowalu,2,M. patula,2.6,6.4,2.3,1.5,57.7
Olowalu_Transect2_23.tif:mp-7,Olowalu,2,M. patula,4.1,9,3.2,1.7,109
Olowalu_Transect2_23.tif:mp-8,Olowalu,2,M. patula,92.5,61.3,17.7,6.6,2.6
Olowalu_Transect2_23.tif:mp-9,Olowalu,2,M. patula,16.8,20.3,6.4,3.3,174.8
Olowalu_Transect2_22.tif:mc,Olowalu,2,M. capitata,16.5,21.2,6,3.5,57.6
Olowalu_Transect2_22.tif:mc-1,Olowalu,2,M. capitata,15.3,19.5,6.5,3,135.8
Olowalu_Transect2_22.tif:mc-10,Olowalu,2,M. capitata,12.1,16.9,6,2.6,16.9
Olowalu_Transect2_22.tif:mc-11,Olowalu,2,M. capitata,3.5,7.5,2.6,1.7,140.8
Olowalu_Transect2_22.tif:mc-12,Olowalu,2,M. capitata,27.7,25.7,7.8,4.5,69
Olowalu_Transect2_22.tif:mc-13,Olowalu,2,M. capitata,10.4,19.2,5.1,2.6,66.1
Olowalu_Transect2_22.tif:mc-14,Olowalu,2,M. capitata,9.8,13.3,4.1,3,36.3
Olowalu_Transect2_22.tif:mc-15,Olowalu,2,M. capitata,4,8.4,2.6,1.9,154.9
Olowalu_Transect2_22.tif:mc-16,Olowalu,2,M. capitata,8.3,14.6,3.7,2.9,82.5
Olowalu_Transect2_22.tif:mc-17,Olowalu,2,M. capitata,3.6,7.3,2.5,1.8,136.5
Olowalu_Transect2_22.tif:mc-18,Olowalu,2,M. capitata,3.5,8.3,2.7,1.6,12.9
Olowalu_Transect2_22.tif:mc-19,Olowalu,2,M. capitata,9.8,16.9,5,2.5,55.5
Olowalu_Transect2_22.tif:mc-2,Olowalu,2,M. capitata,22.5,36.3,8.6,3.3,103.8
Olowalu_Transect2_22.tif:mc-20,Olowalu,2,M. capitata,3.2,7.6,2.3,1.8,143.8
Olowalu_Transect2_22.tif:mc-3,Olowalu,2,M. capitata,37,46.1,8.2,5.7,132.3
Olowalu_Transect2_22.tif:mc-4,Olowalu,2,M. capitata,96.3,75.7,15.3,8,59
Olowalu_Transect2_22.tif:mc-5,Olowalu,2,M. capitata,254.4,197.7,23.6,13.7,120.3
Olowalu_Transect2_22.tif:mc-6,Olowalu,2,M. capitata,5.4,14.3,4.7,1.5,114.4
Olowalu_Transect2_22.tif:mc-7,Olowalu,2,M. capitata,0.3,2.2,0.9,0.4,57.8
Olowalu_Transect2_22.tif:mc-8,Olowalu,2,M. capitata,1.3,4.7,1.8,0.9,160.1
Olowalu_Transect2_22.tif:mc-9,Olowalu,2,M. capitata,18.9,19,6.1,3.9,53.6
Olowalu_Transect2_22.tif:mp,Olowalu,2,M. patula,31.1,33.7,8.7,4.6,59.2
Olowalu_Transect2_22.tif:mp-1,Olowalu,2,M. patula,14.1,20.1,5.3,3.4,98.8
Olowalu_Transect2_22.tif:mp-10,Olowalu,2,M. patula,69.9,61.8,14.2,6.3,175.4
Olowalu_Transect2_22.tif:mp-11,Olowalu,2,M. patula,1.3,4.1,1.3,1.3,45.9
Olowalu_Transect2_22.tif:mp-12,Olowalu,2,M. patula,24.9,45.6,6.2,5.1,15.9
Olowalu_Transect2_22.tif:mp-13,Olowalu,2,M. patula,1.6,5.2,2.1,1,15.3
Olowalu_Transect2_22.tif:mp-14,Olowalu,2,M. patula,81,99.9,14.5,7.1,39
Olowalu_Transect2_22.tif:mp-15,Olowalu,2,M. patula,1.9,5.2,1.8,1.3,93.6
Olowalu_Transect2_22.tif:mp-16,Olowalu,2,M. patula,4.3,7.9,2.7,2,53.3
Olowalu_Transect2_22.tif:mp-17,Olowalu,2,M. patula,6.1,15.8,5.4,1.4,12.9
Olowalu_Transect2_22.tif:mp-18,Olowalu,2,M. patula,57.7,58.3,10.5,7,125.6
Olowalu_Transect2_22.tif:mp-19,Olowalu,2,M. patula,25,42.4,10.6,3,78.9
Olowalu_Transect2_22.tif:mp-2,Olowalu,2,M. patula,28,33.4,8.8,4,7.2
Olowalu_Transect2_22.tif:mp-20,Olowalu,2,M. patula,23.7,22.4,7,4.3,27.4
Olowalu_Transect2_22.tif:mp-21,Olowalu,2,M. patula,31.7,48.2,14.8,2.7,20.4
Olowalu_Transect2_22.tif:mp-22,Olowalu,2,M. patula,3.4,7.6,2.8,1.6,76.2
Olowalu_Transect2_22.tif:mp-23,Olowalu,2,M. patula,6.9,14.4,4.2,2.1,65
Olowalu_Transect2_22.tif:mp-24,Olowalu,2,M. patula,7.4,14.5,4,2.3,84.4
Olowalu_Transect2_22.tif:mp-3,Olowalu,2,M. patula,20,25.8,5.9,4.3,149.3
Olowalu_Transect2_22.tif:mp-4,Olowalu,2,M. patula,4.2,10.9,4.1,1.3,173.1
Olowalu_Transect2_22.tif:mp-5,Olowalu,2,M. patula,21.3,33.5,7.4,3.6,50
Olowalu_Transect2_22.tif:mp-6,Olowalu,2,M. patula,9.7,11.3,3.7,3.3,78.7
Olowalu_Transect2_22.tif:mp-7,Olowalu,2,M. patula,33.2,37.9,10.4,4.1,86.3
Olowalu_Transect2_22.tif:mp-8,Olowalu,2,M. patula,54.7,75,14.4,4.8,47.4
Olowalu_Transect2_22.tif:mp-9,Olowalu,2,M. patula,15.8,22.5,6.2,3.2,38.6
Olowalu_Transect2_22.tif:pc,Olowalu,2,P. compressa,4.8,8.9,3.4,1.8,3.6
Olowalu_Transect2_22.tif:pl,Olowalu,2,P. lobata,6.9,11.3,3.1,2.8,169.8
Olowalu_Transect2_22.tif:pl-1,Olowalu,2,P. lobata,65.5,43.1,11.4,7.3,144.8
Olowalu_Transect2_22.tif:pl-10,Olowalu,2,P. lobata,15.8,16.6,5.6,3.6,61.5
Olowalu_Transect2_22.tif:pl-11,Olowalu,2,P. lobata,8.4,13.4,3.5,3,114.8
Olowalu_Transect2_22.tif:pl-12,Olowalu,2,P. lobata,36.4,28,8.2,5.7,138.7
Olowalu_Transect2_22.tif:pl-13,Olowalu,2,P. lobata,24.7,34.3,7.7,4.1,35.8
Olowalu_Transect2_22.tif:pl-14,Olowalu,2,P. lobata,130.8,132.2,15.7,10.6,139.5
Olowalu_Transect2_22.tif:pl-15,Olowalu,2,P. lobata,21.9,24.7,5.6,5,82.5
Olowalu_Transect2_22.tif:pl-2,Olowalu,2,P. lobata,17.3,21.7,5.7,3.9,100.3
Olowalu_Transect2_22.tif:pl-3,Olowalu,2,P. lobata,26.4,31.6,8.2,4.1,107.6
Olowalu_Transect2_22.tif:pl-4,Olowalu,2,P. lobata,21.4,30,8.1,3.3,120.5
Olowalu_Transect2_22.tif:pl-5,Olowalu,2,P. lobata,144.7,109.5,16.1,11.4,74.2
Olowalu_Transect2_22.tif:pl-6,Olowalu,2,P. lobata,2.7,6.2,2.3,1.5,77.4
Olowalu_Transect2_22.tif:pl-7,Olowalu,2,P. lobata,40.3,25.7,8.5,6.1,164.9
Olowalu_Transect2_22.tif:pl-8,Olowalu,2,P. lobata,48.7,44,12,5.2,125.6
Olowalu_Transect2_22.tif:pl-9,Olowalu,2,P. lobata,75.6,58.2,12.2,7.9,63.1
Olowalu_Transect2_21.tif:mc,Olowalu,2,M. capitata,146.5,72.4,18.6,10,169.9
Olowalu_Transect2_21.tif:mc-1,Olowalu,2,M. capitata,46.6,42,9.5,6.3,126.3
Olowalu_Transect2_21.tif:mc-10,Olowalu,2,M. capitata,3.1,8.7,3.3,1.2,34.1
Olowalu_Transect2_21.tif:mc-11,Olowalu,2,M. capitata,5.3,10.5,3.9,1.7,141.1
Olowalu_Transect2_21.tif:mc-12,Olowalu,2,M. capitata,64.4,35,10,8.2,81.9
Olowalu_Transect2_21.tif:mc-13,Olowalu,2,M. capitata,8.2,11.7,4.3,2.4,81.1
Olowalu_Transect2_21.tif:mc-14,Olowalu,2,M. capitata,28.5,31,6.8,5.4,179.5
Olowalu_Transect2_21.tif:mc-15,Olowalu,2,M. capitata,0.5,2.7,1,0.6,41.3
Olowalu_Transect2_21.tif:mc-16,Olowalu,2,M. capitata,14.3,17.7,4.7,3.9,75.5
Olowalu_Transect2_21.tif:mc-17,Olowalu,2,M. capitata,1.1,4,1.2,1.1,129
Olowalu_Transect2_21.tif:mc-18,Olowalu,2,M. capitata,5.5,8.8,3,2.3,147.7
Olowalu_Transect2_21.tif:mc-19,Olowalu,2,M. capitata,6.3,10.4,3.3,2.4,134.9
Olowalu_Transect2_21.tif:mc-2,Olowalu,2,M. capitata,2.5,7.4,2.8,1.1,17.2
Olowalu_Transect2_21.tif:mc-20,Olowalu,2,M. capitata,5.3,10.3,3.9,1.7,5.8
Olowalu_Transect2_21.tif:mc-21,Olowalu,2,M. capitata,8.8,12.3,4,2.8,138.7
Olowalu_Transect2_21.tif:mc-22,Olowalu,2,M. capitata,4.7,9.9,3,2,99.9
Olowalu_Transect2_21.tif:mc-23,Olowalu,2,M. capitata,5.1,10.3,3.4,1.9,146.5
Olowalu_Transect2_21.tif:mc-3,Olowalu,2,M. capitata,1.7,7,1.8,1.2,135.5
Olowalu_Transect2_21.tif:mc-4,Olowalu,2,M. capitata,160,94.3,16.9,12,23.1
Olowalu_Transect2_21.tif:mc-5,Olowalu,2,M. capitata,3.9,7.4,2.6,1.9,14.8
Olowalu_Transect2_21.tif:mc-6,Olowalu,2,M. capitata,10.8,16.9,4.5,3,141.3
Olowalu_Transect2_21.tif:mc-7,Olowalu,2,M. capitata,8.4,15.1,3.8,2.8,77.4
Olowalu_Transect2_21.tif:mc-8,Olowalu,2,M. capitata,364,194.3,35.8,12.9,144.2
Olowalu_Transect2_21.tif:mc-9,Olowalu,2,M. capitata,15.1,35,5.7,3.4,173.5
Olowalu_Transect2_21.tif:mp,Olowalu,2,M. patula,12.2,27,6.8,2.3,85.8
Olowalu_Transect2_21.tif:mp-1,Olowalu,2,M. patula,6.3,9.9,3.3,2.5,138.6
Olowalu_Transect2_21.tif:mp-2,Olowalu,2,M. patula,17.2,23.4,6.8,3.2,116.9
Olowalu_Transect2_21.tif:mp-3,Olowalu,2,M. patula,13.2,15.9,5.7,3,35.7
Olowalu_Transect2_21.tif:mp-4,Olowalu,2,M. patula,122.5,83.8,18.6,8.4,102.7
Olowalu_Transect2_21.tif:mp-5,Olowalu,2,M. patula,27.9,26.9,8,4.4,21.9
Olowalu_Transect2_21.tif:mp-6,Olowalu,2,M. patula,48.4,56.5,9.8,6.3,142.2
Olowalu_Transect2_21.tif:mp-7,Olowalu,2,M. patula,39.4,35.2,7.9,6.4,2.2
Olowalu_Transect2_20.tif:mc,Olowalu,2,M. capitata,20.3,20.9,5.6,4.6,4.2
Olowalu_Transect2_20.tif:mc-1,Olowalu,2,M. capitata,5.5,10.5,3,2.4,57.1
Olowalu_Transect2_20.tif:mc-10,Olowalu,2,M. capitata,16.5,25.4,6.2,3.4,145.3
Olowalu_Transect2_20.tif:mc-11,Olowalu,2,M. capitata,1.3,4.7,1.7,1,0.7
Olowalu_Transect2_20.tif:mc-12,Olowalu,2,M. capitata,1,3.8,1.4,0.9,134.3
Olowalu_Transect2_20.tif:mc-13,Olowalu,2,M. capitata,7.9,15.3,4.2,2.4,25.3
Olowalu_Transect2_20.tif:mc-14,Olowalu,2,M. capitata,4.3,8.6,3.2,1.7,101.3
Olowalu_Transect2_20.tif:mc-2,Olowalu,2,M. capitata,3.8,7.5,2.4,2,42.3
Olowalu_Transect2_20.tif:mc-3,Olowalu,2,M. capitata,2.9,6.3,2.2,1.7,53.1
Olowalu_Transect2_20.tif:mc-4,Olowalu,2,M. capitata,68.7,54.8,14,6.3,6.2
Olowalu_Transect2_20.tif:mc-5,Olowalu,2,M. capitata,3,6.8,2.4,1.6,44.1
Olowalu_Transect2_20.tif:mc-6,Olowalu,2,M. capitata,1.1,4.3,1.8,0.8,60
Olowalu_Transect2_20.tif:mc-7,Olowalu,2,M. capitata,3.6,10.3,3.6,1.3,24.9
Olowalu_Transect2_20.tif:mc-8,Olowalu,2,M. capitata,1.6,7.2,1.7,1.2,48
Olowalu_Transect2_20.tif:mc-9,Olowalu,2,M. capitata,7.8,16.6,4.8,2.1,83.9
Olowalu_Transect2_20.tif:mp,Olowalu,2,M. patula,12.2,20.3,6.1,2.5,175.8
Olowalu_Transect2_20.tif:mp-1,Olowalu,2,M. patula,1.3,4.4,1.6,1,66.8
Olowalu_Transect2_20.tif:mp-2,Olowalu,2,M. patula,378.7,224.5,29.7,16.3,37.5
Olowalu_Transect2_20.tif:mp-3,Olowalu,2,M. patula,131.1,126.7,22.5,7.4,99.8
Olowalu_Transect2_20.tif:mp-4,Olowalu,2,M. patula,65.5,44.2,11.5,7.3,172.5
Olowalu_Transect2_20.tif:pc,Olowalu,2,P. compressa,93,59.6,15.6,7.6,47.6
Olowalu_Transect2_20.tif:pd,Olowalu,2,P. duerdeni,2.9,6.8,2.5,1.5,93.6
Olowalu_Transect2_20.tif:pd-1,Olowalu,2,P. duerdeni,19.1,21.3,5.5,4.4,103.4
Olowalu_Transect2_20.tif:pd-10,Olowalu,2,P. duerdeni,6.1,25.8,3.6,2.2,3.6
Olowalu_Transect2_20.tif:pd-11,Olowalu,2,P. duerdeni,7.7,21.6,4.3,2.3,159.2
Olowalu_Transect2_20.tif:pd-12,Olowalu,2,P. duerdeni,1.4,5.2,1.7,1.1,160.5
Olowalu_Transect2_20.tif:pd-2,Olowalu,2,P. duerdeni,10.1,19,4.1,3.1,136.7
Olowalu_Transect2_20.tif:pd-3,Olowalu,2,P. duerdeni,15.5,37.5,6.1,3.2,125.6
Olowalu_Transect2_20.tif:pd-4,Olowalu,2,P. duerdeni,5.7,14.6,4.7,1.5,156.7
Olowalu_Transect2_20.tif:pd-5,Olowalu,2,P. duerdeni,3.3,8.7,2.7,1.6,108.8
Olowalu_Transect2_20.tif:pd-6,Olowalu,2,P. duerdeni,2.9,11.6,2.7,1.4,122.9
Olowalu_Transect2_20.tif:pd-7,Olowalu,2,P. duerdeni,1.3,4.6,1.6,1,139.9
Olowalu_Transect2_20.tif:pd-8,Olowalu,2,P. duerdeni,30.7,35.3,7,5.6,89.3
Olowalu_Transect2_20.tif:pd-9,Olowalu,2,P. duerdeni,1.3,5.6,1.7,1,49
Olowalu_Transect2_20.tif:pl,Olowalu,2,P. lobata,21.1,19.7,6.3,4.2,120.3
Olowalu_Transect2_20.tif:pv,Olowalu,2,P. varians,158.3,165.8,20.7,9.8,165.5
Olowalu_Transect2_20.tif:pv-1,Olowalu,2,P. varians,3.2,7.8,2.9,1.4,91
Olowalu_Transect2_20.tif:pv-2,Olowalu,2,P. varians,3.2,9.5,2.4,1.7,80.2
Olowalu_Transect2_20.tif:pv-3,Olowalu,2,P. varians,14.8,22.1,7.7,2.5,83.5
Olowalu_Transect2_20.tif:pv-4,Olowalu,2,P. varians,10.6,22,5.1,2.6,127.8
Olowalu_Transect2_20.tif,Olowalu,2,P. varians,1,3.6,1.2,1.1,89.6
Olowalu_Transect2_20.tif:pv-6,Olowalu,2,P. varians,1.1,4.5,1.7,0.8,28.2
